x,y
868,300
869,300
870,300
871,300
872,300
892,300
893,300
894,300
895,300
896,300
897,300
898,300
899,300
900,300
901,300
902,300
903,300
904,300
905,300
906,300
858,301
859,301
860,301
861,301
862,301
863,301
864,301
865,301
866,301
867,301
868,301
869,301
870,301
871,301
872,301
892,301
893,301
894,301
895,301
896,301
897,301
898,301
899,301
900,301
901,301
902,301
903,301
904,301
905,301
906,301
861,302
862,302
863,302
864,302
865,302
866,302
867,302
868,302
869,302
870,302
871,302
872,302
873,302
892,302
893,302
894,302
895,302
896,302
897,302
898,302
899,302
900,302
901,302
902,302
903,302
904,302
905,302
906,302
907,302
862,303
863,303
864,303
865,303
866,303
867,303
868,303
869,303
870,303
871,303
872,303
873,303
892,303
893,303
894,303
895,303
896,303
897,303
898,303
899,303
900,303
901,303
902,303
903,303
904,303
905,303
906,303
907,303
862,304
863,304
864,304
865,304
866,304
867,304
868,304
869,304
870,304
871,304
872,304
873,304
892,304
893,304
894,304
895,304
896,304
897,304
898,304
899,304
900,304
901,304
902,304
903,304
904,304
905,304
906,304
907,304
861,305
862,305
863,305
864,305
865,305
866,305
867,305
868,305
869,305
870,305
871,305
872,305
873,305
892,305
893,305
894,305
895,305
896,305
897,305
898,305
899,305
900,305
901,305
902,305
903,305
904,305
905,305
906,305
907,305
861,306
862,306
863,306
864,306
865,306
866,306
867,306
868,306
869,306
870,306
871,306
872,306
873,306
892,306
893,306
894,306
895,306
896,306
897,306
898,306
899,306
900,306
901,306
902,306
903,306
904,306
905,306
906,306
861,307
862,307
863,307
864,307
865,307
866,307
867,307
868,307
869,307
870,307
871,307
872,307
873,307
892,307
893,307
894,307
895,307
896,307
897,307
898,307
899,307
900,307
901,307
902,307
903,307
904,307
905,307
906,307
862,308
863,308
864,308
865,308
866,308
867,308
868,308
869,308
870,308
871,308
872,308
873,308
874,308
875,308
876,308
895,308
896,308
897,308
898,308
899,308
900,308
901,308
902,308
903,308
904,308
905,308
906,308
907,308
908,308
909,308
910,308
862,309
863,309
864,309
865,309
866,309
867,309
868,309
869,309
870,309
871,309
872,309
873,309
874,309
875,309
876,309
896,309
897,309
898,309
899,309
900,309
901,309
902,309
903,309
904,309
905,309
906,309
907,309
908,309
909,309
910,309
862,310
863,310
864,310
865,310
866,310
867,310
868,310
869,310
870,310
871,310
872,310
873,310
874,310
875,310
876,310
896,310
897,310
898,310
899,310
900,310
901,310
902,310
903,310
904,310
905,310
906,310
907,310
908,310
909,310
910,310
862,311
863,311
864,311
865,311
866,311
867,311
868,311
869,311
870,311
871,311
872,311
873,311
874,311
875,311
876,311
895,311
896,311
897,311
898,311
899,311
900,311
901,311
902,311
903,311
904,311
905,311
906,311
907,311
908,311
909,311
910,311
862,312
863,312
864,312
865,312
866,312
867,312
868,312
869,312
870,312
871,312
872,312
873,312
874,312
875,312
876,312
895,312
896,312
897,312
898,312
899,312
900,312
901,312
902,312
903,312
904,312
905,312
906,312
907,312
908,312
909,312
862,313
863,313
864,313
865,313
866,313
867,313
868,313
869,313
870,313
871,313
872,313
873,313
874,313
875,313
876,313
895,313
896,313
897,313
898,313
899,313
900,313
901,313
902,313
903,313
904,313
905,313
906,313
907,313
908,313
909,313
862,314
863,314
864,314
865,314
866,314
867,314
868,314
869,314
870,314
871,314
872,314
873,314
874,314
875,314
876,314
896,314
897,314
898,314
899,314
900,314
901,314
902,314
903,314
904,314
905,314
906,314
907,314
908,314
909,314
910,314
862,315
863,315
864,315
865,315
866,315
867,315
868,315
869,315
870,315
871,315
872,315
873,315
874,315
875,315
876,315
877,315
896,315
897,315
898,315
899,315
900,315
901,315
902,315
903,315
904,315
905,315
906,315
907,315
908,315
909,315
910,315
863,316
864,316
865,316
866,316
867,316
868,316
869,316
870,316
871,316
872,316
873,316
874,316
875,316
876,316
877,316
896,316
897,316
898,316
899,316
900,316
901,316
902,316
903,316
904,316
905,316
906,316
907,316
908,316
909,316
910,316
862,317
863,317
864,317
865,317
866,317
867,317
868,317
869,317
870,317
871,317
872,317
873,317
874,317
875,317
876,317
895,317
896,317
897,317
898,317
899,317
900,317
901,317
902,317
903,317
904,317
905,317
906,317
907,317
908,317
909,317
910,317
862,318
863,318
864,318
865,318
866,318
867,318
868,318
869,318
870,318
871,318
872,318
873,318
874,318
875,318
876,318
895,318
896,318
897,318
898,318
899,318
900,318
901,318
902,318
903,318
904,318
905,318
906,318
907,318
908,318
909,318
862,319
863,319
864,319
865,319
866,319
867,319
868,319
869,319
870,319
871,319
872,319
873,319
874,319
875,319
876,319
895,319
896,319
897,319
898,319
899,319
900,319
901,319
902,319
903,319
904,319
905,319
906,319
907,319
908,319
909,319
885,186
884,187
885,187
884,188
885,188
883,189
884,189
885,189
882,190
883,190
884,190
885,190
882,191
883,191
884,191
885,191
881,192
882,192
883,192
884,192
880,193
881,193
882,193
883,193
884,193
879,194
880,194
881,194
882,194
883,194
852,195
878,195
879,195
880,195
881,195
882,195
883,195
851,196
852,196
877,196
878,196
879,196
880,196
881,196
882,196
883,196
851,197
852,197
877,197
878,197
879,197
880,197
881,197
882,197
850,198
851,198
852,198
876,198
877,198
878,198
879,198
880,198
881,198
882,198
850,199
851,199
852,199
875,199
876,199
877,199
878,199
879,199
880,199
881,199
882,199
849,200
850,200
851,200
852,200
875,200
876,200
877,200
878,200
879,200
880,200
881,200
848,201
849,201
850,201
851,201
852,201
874,201
875,201
876,201
877,201
878,201
879,201
880,201
881,201
848,202
849,202
850,202
851,202
852,202
874,202
875,202
876,202
877,202
878,202
879,202
880,202
881,202
847,203
848,203
849,203
850,203
851,203
852,203
874,203
875,203
876,203
877,203
878,203
879,203
880,203
881,203
846,204
847,204
848,204
849,204
850,204
851,204
852,204
853,204
854,204
855,204
856,204
871,204
872,204
873,204
874,204
875,204
876,204
877,204
878,204
879,204
880,204
881,204
882,204
883,204
884,204
885,204
845,205
846,205
847,205
848,205
849,205
850,205
851,205
852,205
853,205
854,205
855,205
856,205
870,205
871,205
872,205
876,205
877,205
878,205
879,205
880,205
881,205
882,205
883,205
884,205
885,205
844,206
845,206
846,206
847,206
848,206
849,206
850,206
851,206
852,206
853,206
854,206
855,206
856,206
870,206
871,206
872,206
876,206
877,206
878,206
879,206
880,206
881,206
882,206
883,206
884,206
885,206
886,206
843,207
844,207
845,207
846,207
847,207
848,207
849,207
850,207
851,207
852,207
853,207
854,207
855,207
856,207
869,207
870,207
871,207
876,207
877,207
878,207
879,207
880,207
881,207
882,207
883,207
884,207
885,207
843,208
844,208
845,208
846,208
847,208
848,208
849,208
850,208
851,208
852,208
853,208
854,208
855,208
856,208
868,208
869,208
870,208
871,208
875,208
876,208
877,208
878,208
879,208
880,208
881,208
882,208
883,208
884,208
885,208
843,209
844,209
845,209
846,209
847,209
848,209
849,209
850,209
851,209
852,209
853,209
854,209
855,209
856,209
868,209
869,209
870,209
871,209
875,209
876,209
877,209
878,209
879,209
880,209
881,209
882,209
883,209
884,209
885,209
843,210
844,210
845,210
846,210
847,210
848,210
849,210
850,210
851,210
852,210
853,210
854,210
855,210
856,210
867,210
868,210
869,210
870,210
875,210
876,210
877,210
878,210
879,210
880,210
881,210
882,210
883,210
884,210
885,210
843,211
844,211
845,211
846,211
847,211
848,211
849,211
850,211
851,211
852,211
853,211
854,211
855,211
856,211
867,211
868,211
869,211
870,211
874,211
875,211
876,211
877,211
878,211
879,211
880,211
881,211
882,211
883,211
884,211
885,211
843,212
844,212
845,212
846,212
847,212
848,212
849,212
850,212
851,212
852,212
853,212
854,212
855,212
856,212
867,212
868,212
869,212
874,212
875,212
876,212
877,212
878,212
879,212
880,212
881,212
882,212
883,212
884,212
885,212
843,213
844,213
845,213
846,213
847,213
848,213
849,213
850,213
851,213
852,213
853,213
854,213
855,213
856,213
857,213
866,213
867,213
868,213
869,213
874,213
875,213
876,213
877,213
878,213
879,213
880,213
881,213
882,213
883,213
884,213
885,213
886,213
887,213
888,213
889,213
844,214
845,214
846,214
847,214
848,214
849,214
850,214
851,214
852,214
853,214
854,214
855,214
856,214
857,214
866,214
867,214
868,214
869,214
873,214
874,214
875,214
876,214
877,214
878,214
879,214
880,214
881,214
882,214
883,214
884,214
885,214
886,214
887,214
888,214
889,214
844,215
845,215
846,215
847,215
848,215
849,215
850,215
851,215
852,215
853,215
854,215
855,215
856,215
857,215
866,215
867,215
868,215
873,215
874,215
875,215
876,215
877,215
878,215
879,215
880,215
881,215
882,215
883,215
884,215
885,215
886,215
887,215
888,215
889,215
844,216
845,216
846,216
847,216
848,216
849,216
850,216
851,216
852,216
853,216
854,216
855,216
856,216
857,216
865,216
866,216
867,216
868,216
872,216
873,216
874,216
875,216
876,216
877,216
878,216
879,216
880,216
881,216
882,216
883,216
884,216
885,216
886,216
887,216
888,216
889,216
843,217
844,217
845,217
846,217
847,217
848,217
849,217
850,217
851,217
852,217
853,217
854,217
855,217
856,217
857,217
865,217
866,217
867,217
868,217
872,217
873,217
874,217
875,217
876,217
877,217
878,217
879,217
880,217
881,217
882,217
883,217
884,217
885,217
886,217
887,217
888,217
889,217
844,218
845,218
846,218
847,218
848,218
849,218
850,218
851,218
852,218
853,218
854,218
855,218
856,218
857,218
865,218
866,218
867,218
872,218
873,218
874,218
875,218
876,218
877,218
878,218
879,218
880,218
881,218
882,218
883,218
884,218
885,218
886,218
887,218
888,218
889,218
844,219
845,219
846,219
847,219
848,219
849,219
850,219
851,219
852,219
853,219
854,219
855,219
856,219
857,219
864,219
865,219
866,219
872,219
873,219
874,219
875,219
876,219
877,219
878,219
879,219
880,219
881,219
882,219
883,219
884,219
885,219
886,219
887,219
888,219
889,219
844,220
845,220
846,220
847,220
848,220
849,220
850,220
851,220
852,220
853,220
854,220
855,220
856,220
857,220
864,220
865,220
872,220
873,220
874,220
875,220
876,220
877,220
878,220
879,220
880,220
881,220
882,220
883,220
884,220
885,220
886,220
887,220
888,220
889,220
844,221
845,221
846,221
847,221
848,221
849,221
850,221
851,221
852,221
853,221
854,221
855,221
856,221
857,221
864,221
865,221
872,221
873,221
874,221
875,221
876,221
877,221
878,221
879,221
880,221
881,221
882,221
883,221
884,221
885,221
886,221
887,221
888,221
889,221
844,222
845,222
846,222
847,222
848,222
849,222
850,222
851,222
852,222
853,222
854,222
855,222
856,222
857,222
858,222
859,222
860,222
861,222
862,222
876,222
877,222
878,222
879,222
880,222
881,222
882,222
883,222
884,222
885,222
886,222
887,222
888,222
889,222
890,222
891,222
892,222
893,222
844,223
845,223
846,223
847,223
848,223
849,223
850,223
851,223
852,223
853,223
854,223
855,223
856,223
857,223
858,223
859,223
860,223
861,223
862,223
876,223
877,223
878,223
879,223
880,223
881,223
882,223
883,223
884,223
885,223
886,223
887,223
888,223
889,223
890,223
891,223
892,223
893,223
845,224
846,224
847,224
848,224
849,224
850,224
851,224
852,224
853,224
854,224
855,224
856,224
857,224
858,224
859,224
860,224
861,224
862,224
876,224
877,224
878,224
879,224
880,224
881,224
882,224
883,224
884,224
885,224
886,224
887,224
888,224
889,224
890,224
891,224
892,224
893,224
844,225
845,225
846,225
847,225
848,225
849,225
850,225
851,225
852,225
853,225
854,225
855,225
856,225
857,225
858,225
859,225
860,225
861,225
876,225
877,225
878,225
879,225
880,225
881,225
882,225
883,225
884,225
885,225
886,225
887,225
888,225
889,225
890,225
891,225
892,225
893,225
844,226
845,226
846,226
847,226
848,226
849,226
850,226
851,226
852,226
853,226
854,226
855,226
856,226
857,226
858,226
859,226
860,226
861,226
876,226
877,226
878,226
879,226
880,226
881,226
882,226
883,226
884,226
885,226
886,226
887,226
888,226
889,226
890,226
891,226
892,226
893,226
844,227
845,227
846,227
847,227
848,227
849,227
850,227
851,227
852,227
853,227
854,227
855,227
856,227
857,227
858,227
859,227
860,227
861,227
876,227
877,227
878,227
879,227
880,227
881,227
882,227
883,227
884,227
885,227
886,227
887,227
888,227
889,227
890,227
891,227
892,227
893,227
844,228
845,228
846,228
847,228
848,228
849,228
850,228
851,228
852,228
853,228
854,228
855,228
856,228
857,228
858,228
859,228
860,228
861,228
876,228
877,228
878,228
879,228
880,228
881,228
882,228
883,228
884,228
885,228
886,228
887,228
888,228
889,228
890,228
891,228
892,228
893,228
845,229
846,229
847,229
848,229
849,229
850,229
851,229
852,229
853,229
854,229
855,229
856,229
857,229
858,229
859,229
860,229
861,229
876,229
877,229
878,229
879,229
880,229
881,229
882,229
883,229
884,229
885,229
886,229
887,229
888,229
889,229
890,229
891,229
892,229
893,229
845,230
846,230
847,230
848,230
849,230
850,230
851,230
852,230
853,230
854,230
855,230
856,230
857,230
858,230
859,230
860,230
861,230
862,230
877,230
878,230
879,230
880,230
881,230
882,230
883,230
884,230
885,230
886,230
887,230
888,230
889,230
890,230
891,230
892,230
893,230
845,231
846,231
847,231
848,231
849,231
850,231
851,231
852,231
853,231
854,231
855,231
856,231
857,231
858,231
859,231
860,231
861,231
862,231
877,231
878,231
879,231
880,231
881,231
882,231
883,231
884,231
885,231
886,231
887,231
888,231
889,231
890,231
891,231
892,231
893,231
845,232
846,232
847,232
848,232
849,232
850,232
851,232
852,232
853,232
854,232
855,232
856,232
857,232
858,232
859,232
860,232
861,232
862,232
877,232
878,232
879,232
880,232
881,232
882,232
883,232
884,232
885,232
886,232
887,232
888,232
889,232
890,232
891,232
892,232
893,232
845,233
846,233
847,233
848,233
849,233
850,233
851,233
852,233
853,233
854,233
855,233
856,233
857,233
858,233
859,233
860,233
861,233
862,233
877,233
878,233
879,233
880,233
881,233
882,233
883,233
884,233
885,233
886,233
887,233
888,233
889,233
890,233
891,233
892,233
893,233
845,234
846,234
847,234
848,234
849,234
850,234
851,234
852,234
853,234
854,234
855,234
856,234
857,234
858,234
859,234
860,234
861,234
862,234
877,234
878,234
879,234
880,234
881,234
882,234
883,234
884,234
885,234
886,234
887,234
888,234
889,234
890,234
891,234
892,234
893,234
845,235
846,235
847,235
848,235
849,235
850,235
851,235
852,235
853,235
854,235
855,235
856,235
857,235
858,235
859,235
860,235
861,235
876,235
877,235
878,235
879,235
880,235
881,235
882,235
883,235
884,235
885,235
886,235
887,235
888,235
889,235
890,235
891,235
892,235
893,235
845,236
846,236
847,236
848,236
849,236
850,236
851,236
852,236
853,236
854,236
855,236
856,236
857,236
858,236
859,236
860,236
861,236
862,236
876,236
877,236
878,236
879,236
880,236
881,236
882,236
883,236
884,236
885,236
886,236
887,236
888,236
889,236
890,236
891,236
892,236
893,236
845,237
846,237
847,237
848,237
849,237
850,237
851,237
852,237
853,237
854,237
855,237
856,237
857,237
858,237
859,237
860,237
861,237
862,237
877,237
878,237
879,237
880,237
881,237
882,237
883,237
884,237
885,237
886,237
887,237
888,237
889,237
890,237
891,237
892,237
893,237
846,238
847,238
848,238
849,238
850,238
851,238
852,238
853,238
854,238
855,238
856,238
857,238
858,238
859,238
860,238
861,238
862,238
877,238
878,238
879,238
880,238
881,238
882,238
883,238
884,238
885,238
886,238
887,238
888,238
889,238
890,238
891,238
892,238
893,238
894,238
895,238
896,238
897,238
846,239
847,239
848,239
849,239
850,239
851,239
852,239
853,239
854,239
855,239
856,239
857,239
858,239
859,239
860,239
861,239
862,239
877,239
878,239
879,239
880,239
881,239
882,239
883,239
884,239
885,239
886,239
887,239
888,239
889,239
890,239
891,239
892,239
893,239
894,239
895,239
896,239
897,239
