x,y
51,382
52,382
62,382
63,382
64,382
65,382
66,382
67,382
68,382
69,382
70,382
71,382
72,382
73,382
42,383
43,383
44,383
45,383
46,383
47,383
48,383
49,383
50,383
51,383
52,383
63,383
64,383
65,383
66,383
67,383
68,383
69,383
70,383
71,383
72,383
73,383
43,384
44,384
45,384
46,384
47,384
48,384
49,384
50,384
51,384
52,384
53,384
64,384
65,384
66,384
67,384
68,384
69,384
70,384
71,384
72,384
73,384
74,384
45,385
46,385
47,385
48,385
49,385
50,385
51,385
52,385
53,385
54,385
65,385
66,385
67,385
68,385
69,385
70,385
71,385
72,385
73,385
74,385
75,385
45,386
46,386
47,386
48,386
49,386
50,386
51,386
52,386
53,386
54,386
55,386
66,386
67,386
68,386
69,386
70,386
71,386
72,386
73,386
74,386
75,386
76,386
46,387
47,387
48,387
49,387
50,387
51,387
52,387
53,387
54,387
55,387
67,387
68,387
69,387
70,387
71,387
72,387
73,387
74,387
75,387
76,387
44,388
45,388
46,388
47,388
48,388
49,388
50,388
51,388
52,388
53,388
65,388
66,388
67,388
68,388
69,388
70,388
71,388
72,388
73,388
74,388
75,388
76,388
77,388
45,389
46,389
47,389
48,389
49,389
50,389
51,389
52,389
53,389
54,389
65,389
66,389
67,389
68,389
69,389
70,389
71,389
72,389
73,389
74,389
75,389
76,389
77,389
46,390
47,390
48,390
49,390
50,390
51,390
52,390
53,390
54,390
55,390
66,390
67,390
68,390
69,390
70,390
71,390
72,390
73,390
74,390
75,390
76,390
77,390
78,390
46,391
47,391
48,391
49,391
50,391
51,391
52,391
53,391
54,391
55,391
56,391
67,391
68,391
69,391
70,391
71,391
72,391
73,391
74,391
75,391
76,391
77,391
78,391
79,391
47,392
48,392
49,392
50,392
51,392
52,392
53,392
54,392
55,392
56,392
67,392
68,392
69,392
70,392
71,392
72,392
73,392
74,392
75,392
76,392
77,392
78,392
79,392
47,393
48,393
49,393
50,393
51,393
52,393
53,393
54,393
55,393
56,393
57,393
68,393
69,393
70,393
71,393
72,393
73,393
74,393
75,393
76,393
77,393
78,393
79,393
80,393
48,394
49,394
50,394
51,394
52,394
53,394
54,394
55,394
56,394
57,394
58,394
69,394
70,394
71,394
72,394
73,394
74,394
75,394
76,394
77,394
78,394
79,394
80,394
81,394
49,395
50,395
51,395
52,395
53,395
54,395
55,395
56,395
57,395
58,395
59,395
70,395
71,395
72,395
73,395
74,395
75,395
76,395
77,395
78,395
79,395
80,395
81,395
82,395
50,396
51,396
52,396
53,396
54,396
55,396
56,396
57,396
58,396
59,396
70,396
71,396
72,396
73,396
74,396
75,396
76,396
77,396
78,396
79,396
80,396
81,396
82,396
50,397
51,397
52,397
53,397
54,397
55,397
56,397
57,397
58,397
59,397
60,397
71,397
72,397
73,397
74,397
75,397
76,397
77,397
78,397
79,397
80,397
51,398
52,398
53,398
54,398
55,398
56,398
57,398
58,398
59,398
60,398
72,398
73,398
74,398
75,398
76,398
77,398
78,398
79,398
80,398
81,398
52,399
53,399
54,399
55,399
56,399
57,399
58,399
59,399
60,399
61,399
73,399
74,399
75,399
76,399
77,399
78,399
79,399
80,399
81,399
82,399
